Status,Characteristic,Shape,"Part number (#:Packing code)","L size","W size","T size","Temperature   characteristics","Rated   voltage",Capacitance,"Tolerance   of   capacitance",Notes
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H131GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,130pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H131JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,130pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H150FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,15pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H150GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,15pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H151FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,150pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H151GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,150pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H160FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,16pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H160GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,16pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H160JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,16pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H161FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,160pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H161GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,160pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H161JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,160pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H180FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,18pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H180GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,18pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H181FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,180pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H181GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,180pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R0BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.0pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R0JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.0pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R1BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.1pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R1CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.1pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R2BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.2pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R2CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.2pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R3BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.3pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R3CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.3pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R4BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.4pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R4CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.4pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R5BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.5pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R5CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.5pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R5JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.5pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R5WA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.5pF,±0.05pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R6BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.6pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R6CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.6pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R6WA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.6pF,±0.05pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R7BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.7pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R7CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.7pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R8BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.8pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R8CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.8pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R8WA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.8pF,±0.05pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R9BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.9pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H1R9CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,1.9pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H200FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,20pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H200GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,20pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H200JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,20pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H201FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,200pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H201GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,200pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H201JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,200pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H220FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,22pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H220GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,22pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H221FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,220pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H221GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,220pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H240FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,24pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H240GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,24pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H240JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,24pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H241FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,240pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H241GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,240pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H241JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,240pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H270FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,27pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H270GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,27pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H271FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,270pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H271GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,270pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R0BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.0pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R1BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.1pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R1CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.1pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R2BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.2pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R2CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.2pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R2WA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.2pF,±0.05pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R3BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.3pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R3CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.3pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R4BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.4pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R4CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.4pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R5BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.5pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R5CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.5pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R6BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.6pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R6CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.6pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R7BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.7pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R7CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.7pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R7WA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.7pF,±0.05pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R8BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.8pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R8CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.8pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R9BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.9pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H2R9CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,2.9pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H300FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,30pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H300GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,30pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H300JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,30pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H301FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,300pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H301GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,300pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H301JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,300pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H330FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,33pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H330GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,33pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H331FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,330pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H331GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,330pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H360FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,36pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H360GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,36pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H360JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,36pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H361FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,360pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H361GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,360pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H361JA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,360pF,±5%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H390FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,39pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H390GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,39pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H391FA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,390pF,±1%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H391GA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,390pF,±2%,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R0BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.0pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R1BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.1pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R1CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.1pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R2BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.2pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R2CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.2pF,±0.25pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R3BA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.3pF,±0.1pF,
"In Production","Powerｔrain/Safety for Automotive	Up to 125°C	AEC-Q200	Reflow soldering",SMD,GCM1555C1H3R3CA16#,"1.0 ±0.05mm","0.5 ±0.05mm","0.5 ±0.05mm","C0G (EIA)",50Vdc,3.3pF,±0.25pF,
